"Product Name"," Product Code"," IMEI or Serial Numbers"," Expected"," Counted"
"Thiza 500 mg",8697,,0,
"Thixtra 0.5 mg+10 mg",17229,,90,
"Thiovit 100 mg",13599,,0,
"Thioton 1 gm/vial",27559,,0,
"Thioton 500 mg/vial",15286,,0,
"Thiotab 15 mg",2354,,0,
"Thiotab 7.5 mg",2353,,0,
"Thiosina 100 mg",13598,,0,
"Thiopen 1 gm/vial",27558,,0,
"Thiopen 500 mg/vial",15284,,0,
"Thiontal 500 mg/vial",30503,,0,
"Thiontal 1 gm/vial",30502,,0,
"Thiocard 25 mg",33170,,0,
"Thiocard 15 mg",33169,,0,
"Thymoglobulin 25 mg/10 ml",28353,,0,
"Thromax 200 mg/5 ml",8701,,0,
"Thromax 500 mg",8700,,0,
"Thromax 250 mg",8699,,0,
"Throcin 125 mg/5 ml",8513,,0,
"Thormon 50 mcg",16715,,0,
"Thoraz 500 mg",32321,,0,
"Thoraz 200 mg/5 ml",29236,,0,
"Thiatab 100 mg",13597,,0,
"Thiason 100 mg/ml",13595,,0,
"Thiason 100 mg/ml",13595,,0,
"Thianomin 100 mg/ml",24930,,0,
"Theovent-SR 300 mg",3668,,0,
"Theovent-SR 400 mg",3667,,0,
"Tibilon 2.5 mg",29070,,0,
"Tibeta 5 mg",32560,,0,
"Tibeta 2.5 mg",32559,,0,
"Tiapine XR 200 mg",23980,,0,
"Tiapine XR 50 mg",23979,,0,
"Tiapine 25 mg",23978,,0,
"Tiapine 100 mg",4409,,0,
"Tiagra 10 mg",6093,,16,
"Tiagra 5 mg",6092,,32,
"Ti-ediplex (100 mg+50 mg+100 mg)/2 ml",13632,,0,
"Thyrozim 100 mcg",33140,,0,
"Thyrozim 50 mcg",33139,,0,
"Thyrozim 25 mcg",33138,,0,
"Thyrox 25 mcg",29304,,3,
"Thyrox 75 mcg",29846,,3,
"Thyrox 50 mcg",5735,,0,
"Tibone 2.5 mg",5936,,0,
"Tibofem 2.5 mg",28281,,50,
"Tibilon 2.5 mg",29070,,28,
"Tibo 2.5 mg",5930,,60,
"Thyrotab 50 mcg",16717,,0,
"Thyronor 100 mcg",33136,,245,
"Thyronor 75 mcg",33135,,210,
"Thyronor 12.5 mcg",32990,,248,
"Thyronor 25 mcg",21671,,175,
"Thyronor 50 mcg",5734,,0,
"Thyrolar 50 mcg",5733,,0,
"Thyrin 25 mcg",5731,,240,
"Thyrin 50 mcg",5732,,225,
"Thynor 50 mcg",5730,,0,
"Ticarel 60 mg",32258,,0,
"Ticarel 90 mg",16720,,30,
"Ticard Plus 5 mg+50 mg",32562,,0,
"Ticard 5 mg",32561,,0,
"Ticamet 50 mcg+100 mcg",20512,,40,
"Ticamet  250 mcg",3963,,66,
"Ticamet 50 mcg+500 mcg",3962,,32,
"Ticamet 250",3961,,2,
"Ticamet (25 mcg+125 mcg)/puff",3960,,4,
"Ticalog 90 mg",24944,,0,
"Ticaflow 60 mg",32256,,0,
"Ticaflow 90 mg",32255,,0,
"Ticacard 90 mg",24939,,0,
"Tibucef 90 mg/5 ml",26668,,0,
"Tibucef 400 mg",18961,,0,
"Tibs 6 mg",30033,,0,
"Tifen 1 mg",3743,,0,
"Tienum 5 mg/2 ml",1452,,0,
"Tienum 50 mg",1451,,0,
"Tiemo 50 mg",1450,,0,
"Tie 50 mg",24968,,0,
"Ticoplan 400 mg/vial",28641,,0,
"Ticoplan 200 mg/vial",28640,,0,
"Ticoma DS 0.005",24988,,0,
"Ticoma B OSD 0.2%+0.5%",32962,,0,
"Ticoma B 0.2%+0.5%",18309,,0,
"Ticofen 1 mg/5 ml",15971,,0,
"Ticlopid 250 mg",17137,,0,
"Ticas 0.0005",12642,,3,
"Tibonor 2.5 mg",5937,,30,
"Timex 25 mg",4448,,102,
"Timeth 50 mg",1454,,0,
"Timem 50 mg",1453,,0,
"Tilex Max 750 mg+50 mg",15011,,0,
"TIL 125 mg/5 ml",7350,,0,
"TIL 500 mg",7349,,0,
"TIL 250 mg",7348,,0,
"Tigover 10 mg",20415,,100,
"Tigocin 2% w/w",28610,,0,
"Tigirate 200 mg",3351,,0,
"Tiginor 40 mg",1241,,0,
"Tiginor 20 mg",1240,,80,
"Tiginor 10 mg",1239,,70,
"Tigilow 20 mg",1238,,0,
"Tigilow 10 mg",1237,,0,
"Timocare 0.005",16091,,0,
"Timoben 10 mg/5 ml",27480,,0,
"Timoben 50 mg",24953,,0,
"Timo-Plus 0.2%+0.5%",16113,,0,
"Timidal Plus 500 mg+65 mg",10629,,0,
"Timidal 120 mg/5 ml",10534,,0,
"Timidal 500 mg",10533,,0,
"Tigicon 200 mg",3350,,0,
"Tigel 90 mg",24940,,30,
"Tiga 60 mg",32259,,0,
"Tiga 90 mg",24941,,0,
"Tifsi 1 mg/5 ml",31584,,0,
"Tifsi 1 mg",31583,,0,
"Tifen 1 mg/5 ml",3744,,0,
"Tinadin 150 mg",27779,,0,
"Tinactin 0.01",29514,,4,
"Tinacort 1%+0.1%",12721,,0,
"Tinabil 20 mg",30132,,100,
"Timozin 5 mg/2 ml",24959,,0,
"Timozin 50 mg",1464,,60,
"Timovis 50 mg",1463,,0,
"Timotor 100 mg",16726,,110,
"Timothy 5 mg/2 ml",1462,,0,
"Timothy 50 mg",1461,,0,
"Timosol 0.005",16099,,0,
"Timopress 0.005",16098,,0,
"Timopa 50 mg",1460,,0,
"Timonium 50 mg",32563,,0,
"Timonil 50 mg",1458,,0,
"Timonate 5 mg/2 ml",28604,,0,
"Tinfix 400 mg",32923,,0,
"Tinfix 200 mg",32922,,0,
"Tinatrim 0.01",12398,,0,
"Tinafate 0.01",12470,,0,
"Timonate 50 mg",28603,,0,
"Timonac 50 mg",1456,,0,
"Timomin 0.005",16097,,0,
"Timomed 50 mg",24965,,0,
"Timolol 0.005",16096,,0,
"Timolol 0.0025",16095,,0,
"Timolax 50 mg",1455,,0,
"Timofet 50 mg",24948,,0,
"Timodrop 0.005",16093,,0,
"Timodin 0.2%+0.5%",27745,,0,
"Tivizid 300 mg+150 mg+300 mg",221,,0,
"Tivit 100 mg",32411,,0,
"Tivis 5 mg/2 ml",24952,,0,
"Tivis 50 mg",1472,,50,
"Tivion 2.5 mg",5938,,0,
"Tivanik 500 mg",9526,,0,
"Tivanik 250 mg",9525,,0,
"Tium 50 mg",1471,,0,
"Titos 50 mg",1470,,0,
"Titan 18 mcg",29229,,60,
"Titacin 500 mg",8309,,0,
"Titacin 250 mg",8308,,0,
"Tispa 50 mg",1469,,0,
"Tiozol 0.065",24997,,0,
Tioxil,16207,,0,
"Tiotrop 10 mcg",26386,,30,
"Tioriva (with device) 18 mcg",28441,,0,
"Tioriva 18 mcg",25000,,100,
"Tiny-Z 10 mg/5 ml",14589,,0,
"Tinobac 2 gm/vial",30202,,0,
"Tino 50 mg",1468,,60,
"Tinizol DS 1 gm",10253,,0,
"Tinium 5 mg/2 ml",24979,,0,
"Tinium 50 mg",24946,,0,
"Tiniril 16 mg",27076,,0,
"Tiniril 8 mg",4690,,0,
"Tinimet 5 mg/2 ml",1467,,0,
"Tinimet 50 mg",1466,,0,
"Tinilux 50 mg",1465,,0,
"Tinfix 100 mg/5 ml",32924,,0,
"Tobrel 0.003",15733,,0,
"Tobramin 0.003",15732,,0,
"Tobram-D 0.1%+0.3%",28613,,0,
"Tobram 0.003",28612,,0,
"Tobracin D 0.1%+0.3%",27747,,0,
"Tobracin D 0.1%+0.3%",27747,,0,
"Tobracin 0.003",15731,,3,
"Tobracin 0.003",15731,,3,
"Tobrabac 0.003",15729,,2,
"Tobrabac 0.003",15729,,5,
"Tobirax 0.003",15727,,0,
"Tobirax 0.003",15727,,0,
"Tobidex 0.1%+0.3%",15857,,0,
"Tobicort 0.1%+0.3%",15856,,0,
"Tobidex 0.1%+0.3%",15857,,0,
"Tobi 0.003",15726,,0,
"Tobasol 300 mg/5 ml",15741,,0,
"Tobam 0.003",15725,,0,
"TMS 50 mg",1473,,0,
"Tizime 1 gm/vial",7888,,0,
"Tizime 500 mg/vial",7887,,0,
"Tizime 250 mg/vial",7886,,0,
"Tizem 30 mg",30384,,0,
"Tizem 60 mg",30383,,0,
"Tizalex  2",11791,,585,
"Tizadin 2 mg",11790,,0,
"Tizabet 200 mg",32410,,0,
"Tiz 10 mg",11999,,0,
"Tixol 0.5 mg+10 mg",4371,,0,
"Tixocin 0.5 mg+10 mg",4370,,0,
"Tofaxen 5 mg",28829,,0,
"Tofator 5 mg",28624,,10,
"Tofatin XR 11 mg",26030,,20,
"Tofatin 5 mg",26029,,10,
"Tofara 5 mg",31548,,0,
"Tofanib XR 11 mg",26025,,0,
"Tofanib 5 mg",26024,,0,
"Tofacit XR 11 mg",26020,,40,
"Tofacit 5 mg",26019,,60,
"Tofacinix 11 mg",27286,,0,
"Tofacent XR 11 mg",33031,,1,
"Tofacent 5 mg",26027,,30,
"Tofa 500 mg",11510,,0,
"Tofa 250 mg",11509,,0,
"Todol 60 mg/2 ml",27077,,0,
"Todol 0.005",15454,,0,
"Tofen 0.0003",15955,,4,
"Tofen 1 mg/5 ml",3746,,8,
"Tofen 1 mg",3745,,175,
"Tofe 200 mg",31917,,0,
"Todol 30 mg/ml",15389,,0,
"Todol 10 mg",15388,,92,
"Tocoban 37.5 mg/5 ml",30204,,0,
"Tocoban 6.75 mg/0.9 ml",30203,,0,
"Tocit XR 11 mg",26022,,42,
"Tocit 5 mg",26021,,42,
"Tocef DS 200 mg/5 ml",18738,,0,
"Tocef 100 mg/5 ml",7663,,0,
"Tocef 400 mg",7662,,28,
"Tocef 200 mg",7661,,28,
"Tolter 2 mg",15622,,0,
"Tolson 100 mg",15498,,50,
"Tolson 50 mg",15497,,81,
"Tolpa 50 mg",15496,,140,
"Tolosa 80 mg/4 ml",31899,,0,
"Tolorin 2 mg",15620,,0,
"Tolmus 50 mg",15495,,0,
"Tolmic 200 mg",11638,,0,
"Tolin 2 mg/5 ml",3520,,0,
"Tolin 4 mg",3519,,0,
"Tolfort 200 mg",29513,,0,
"Tolfi 200 mg",25008,,0,
"Tolfenac SR 100 mg",28200,,0,
"Tolfenac Plus (75 mg+20 mg)/2 ml",11133,,0,
"Tolfem 200 mg",29614,,54,
"Tolema 200 mg",32987,,0,
"Tomephen 10 mg/5 ml",3995,,3,
"Toma 1 mg/5 ml",3748,,0,
"Toma 1 mg",3747,,0,
"Toltrex 2 mg",15623,,0,
"Tolec 60 mg/2 ml",27883,,0,
"Tolec 30 mg/ml",27882,,0,
"Tolec 10 mg",15391,,0,
"Tolcalm 50 mg",15494,,0,
"Tokn 1 mg/5 ml",21299,,0,
"Tojak 5 mg",26023,,20,
"Togent 2%+0.1%",12306,,2,
"Tofranil 25 mg",4456,,90,
"Tofix 200 mg",31088,,0,
"Tofenver 1 mg",30374,,0,
"Topicazole Plus 2%+1%",12688,,0,
"Topicazole 0.02",10032,,0,
"Topicacin 0.025% w/w",30699,,0,
"Topibet CL 0.05%+1%",30665,,0,
"Topibet CL 0.1%+1%",12553,,0,
"Topibac 0.01",29630,,0,
"Toperin 50 mg",15499,,0,
"Topcef 2 gm/vial",8083,,0,
"Topcef 1 gm/vial",8079,,0,
"Topcef 500 mg/vial",8078,,0,
"Topcef 1 gm/vial",8079,,0,
"Topcef 500 mg/vial",8078,,0,
"Topcef 250 mg/vial",8077,,0,
"Top 100 mg",11368,,0,
"Top 50 mg",11367,,0,
"Tonemide 20 mg+50 mg",28605,,0,
"Topiclo 0.0005",12592,,7,
"Topiclo 0.0005",12592,,7,
"Topiclo 0.0005",12592,,7,
"Topiclo 0.0005",12592,,7,
"Tone 100 mg",27756,,0,
"Tomycin-D 0.1%+0.3%",15859,,2,
"Tomycin-D 0.1%+0.3%",15859,,2,
"Tomycin 0.003",15737,,5,
"Tomycin 0.003",15737,,2,
"Tomium 50 mg",27943,,0,
"Tomin-D 0.1%+0.3%",28952,,0,
"Tomin 0.003",28951,,0,
"Tomide 5 mg",26533,,0,
"Tomide 2.5 mg",25042,,0,
"Topra 40 mg",2250,,0,
"Topra 20 mg",2249,,0,
"Topoxin 100 mg/5 ml",15081,,0,
"Topotecan 1 mg/ml",17309,,0,
"Toposar 100 mg/5 ml",26629,,0,
"Toposar 50 mg",26628,,0,
"Topomox 400 mg",9621,,0,
"Topmate 50 mg",5095,,0,
"Topmate 25 mg",5094,,29,
"Toplon 320 mg",9416,,0,
"Toplevo 500 mg",9527,,30,
"Topium 18 mcg",3642,,75,
"Topita SR 50 mg",29101,,0,
"Topita SR 100 mg",29100,,0,
"Topirva 50 mg",5097,,140,
"Topirva 25 mg",5096,,135,
"TopUp 10 mg",27248,,0,
"TopUp 20 mg",24756,,0,
"TopUp 5 mg",24755,,0,
"Topsil 4 mg/5 ml",4113,,0,
"Topsil 4 mg",4112,,0,
"Topril 50 mg",30701,,0,
"Topress 50 mg",2581,,0,
"Topimax 50 mg",30967,,0,
"Topimax 25 mg",30966,,0,
"Topidin 5% w/w",28611,,0,
"Topicort 0.01",12660,,5,
"Topiclo S 0.05%+6%",26802,,0,
"Topiclo S 0.05%+3%",12611,,14,
"Topiclo NN (0.5 mg+5 mg+1 Lac IU)/gm",13028,,6,
"Toroaid 0.005",15455,,0,
"Toroaid 30 mg/ml",15399,,0,
"Toroaid 10 mg",15398,,60,
"Toro 30 mg/ml",21231,,0,
"Toro 10 mg",15397,,0,
"Torimon 120 mg",11222,,0,
"Torimon 90 mg",11221,,0,
"Torcox 120 mg",28498,,0,
"Torcox 90 mg",28497,,0,
"Torcox 60 mg",28496,,0,
"Torcin D 0.1%+0.3%",27078,,0,
"Torcin D 0.1%+0.3%",27078,,0,
"Torcin 0.003",15739,,2,
"Torcin 0.003",15739,,2,
"Torbi 120 mg",20108,,0,
"Torbi 90 mg",20107,,0,
"Torosic 10 mg",15441,,0,
"Torolac 10 mg",15400,,0,
"Toroaid 60 mg/2 ml",26583,,0,
"Toraxim 20 mg/ml",7815,,0,
"Toraxim 40 mg/5 ml",7814,,0,
"Torax 30 mg/ml",15396,,26,
"Torax 60 mg/2 ml",15395,,9,
"Torax 10 mg",15394,,62,
"Toramax 60 mg/2 ml",27580,,0,
"Toramax 30 mg/ml",15355,,0,
"Toramax 10 mg",15354,,65,
"Toralin 10 mg",15390,,40,
"Toradolin 30 mg/ml",15393,,9,
"Toradolin 10 mg",15392,,45,
"TPS 500 mg/vial",15288,,-1,
"Tplase 5 mg/ml",32738,,0,
"TPC (100 mg+100 mg+1 mg)/3 ml",13702,,172,
"Toza 100 mg/5 ml",2337,,0,
"Toza 500 mg",2336,,0,
"Toyavir 200 mg",30154,,0,
"Totifen 1 mg/5 ml",3752,,0,
"Totifen 1 mg",3751,,0,
"Toti 100ml",3750,,2,
"Toti 1 mg",3749,,200,
"Tosma 1 mg/5 ml",27893,,0,
"Tosma 1 mg",27892,,0,
"Tory 120 mg",11225,,86,
"Tory 90 mg",11224,,40,
"Tory 60 mg",11223,,60,
"Trado 50 mg",28607,,0,
"Tracid 500 mg/5 ml",3324,,0,
"Tracid 500 mg",3323,,81,
"TR Care 0.01",18580,,4,
"TPS 1 gm 1 comb",27560,,0,
"Torvas 10 mg",1243,,0,
"Torva 10 mg",1242,,0,
"Torsid 5 mg",27530,,50,
"Torsid 20 mg",27529,,35,
"Torped 1 gm/10 ml",7728,,0,
"Torped 500 mg/10 ml",7727,,0,
"Torped 250 mg/5 ml",7726,,0,
"Torosic 60 mg/2 ml",26986,,0,
"Torosic 30 mg/ml",15442,,0,
"Trangina MR 35 mg",25131,,30,
"Tranexil 500 mg",25079,,0,
"Tranexil 500 mg/5 ml",3326,,0,
"Traneta M 2.5 mg+1000 mg",17204,,0,
"Traneta M 2.5 mg+850 mg",17203,,30,
"Traneta M 2.5 mg+500 mg",17202,,61,
"Traneta 5 mg",5497,,30,
"Tranbit 25 mg",29329,,0,
"Tranal 100 mg",10724,,0,
"Tranal 100 mg/2 ml",10723,,0,
"Tranal 50 mg",10722,,0,
"Tramp CR 100 mg",11369,,0,
"Tramp 325 mg+37.5 mg",10779,,0,
"Tramic 500 mg/5 ml",28606,,0,
"Tramic 500 mg",3325,,20,
"Tramavir 100 mg",25073,,0,
"Trapost 0",29525,,0,
"Tranquil 10 mg",4285,,0,
"Trangit MR 35 mg",25137,,0,
"Tramavir 50 mg",10721,,0,
"Tramatol 325 mg+37.5 mg",23584,,0,
"Tramamax 50 mg",25057,,0,
"Tramadol 50 mg",10718,,0,
"Tramacid 100 mg",33019,,0,
"Tralin 100 mg",4547,,0,
"Tralin 50 mg",4546,,0,
"Tralin 25 mg",4545,,0,
"Trado Plus 325 mg+37.5 mg",28609,,0,
"Trado 100 mg/2 ml",28608,,0,
"Traxon 2 gm/vial",8096,,6,
"Traxon 1 gm/vial",8092,,13,
"Traxon 500mg IM Inj.",8091,,5,
"Traxon 250 mg/vial",8090,,0,
"Traxon 1 gm/vial",8092,,28,
"Traxon 500mg IM Inj.",8091,,2,
"Traxon 250 mg/vial",8090,,0,
"Traxef 2 gm/vial",31056,,0,
"Traxef 1 gm/vial",26397,,0,
"Traxef 1 gm/vial",26397,,0,
"Trax 1 gm/vial",8086,,0,
"Trax 500 mg/vial",8085,,0,
"Trax 250 mg/vial",8084,,0,
"Trax 1 gm/vial",8086,,0,
"Trax 500 mg/vial",8085,,0,
"Trax 250 mg/vial",8084,,0,
"TRD-P 325 mg+37.5 mg",10786,,30,
"TRD-Contin 100 mg",10747,,140,
"Trazapin 7.5 mg",22553,,0,
"Trazapin 30 mg",22552,,0,
"Trazapin 15 mg",4571,,0,
"Traxyl 500 mg/5 ml",26707,,15,
"Traxyl 500 mg",3327,,18,
"Travolar 0",25093,,0,
"Travelit 50 mg",32803,,0,
"Travast Plus 0.004%+0.5%",16125,,0,
"Travast 0",16724,,0,
"Travagen Z 0",25089,,0,
"Trapost OSD 0",32964,,0,
"Trastunix 440 mg/20 ml",15150,,0,
"Trialon 40 mg/ml",3892,,6,
"Triacin 40 mg/ml",3891,,0,
"Tri-B 100 mg+200 mg+200 mcg",13704,,0,
"Trexonate 50 mg/2 ml",15062,,2,
"Trexonate 10 mg",15061,,0,
"Trexonate 2.5 mg",15060,,0,
"Trexam 250 mg/5 ml",29230,,0,
"Trexam 500 mg/5 ml",3330,,0,
"Trexam 500 mg",3329,,0,
"Trexall 2.5 mg",32740,,0,
"Trexall 10 mg",32739,,0,
"Trexall 50 mg/2 ml",31238,,0,
"Trevox 500 mg/100 ml",9531,,60,
"Trevox 750 mg",9529,,0,
"Trevox 500 mg",9528,,1,
"Tresiba 100 IU/ml",16840,,0,
"Trialugel 250 mg+400 mg",489,,0,
"Trialon 0.001",3902,,0,
"Trialon 55 mcg/spray",25104,,0,
"Trialon 0.001",3902,,0,
"Trescof (200 mg+15 mg+15 mg)/5 ml",32986,,0,
"Treptora 50 mg",28186,,0,
"Treptora 25 mg",28185,,0,
"Trepmac 90 mg",29331,,0,
"Trental 400 mg",3166,,0,
"Trelanti 25 mcg+62.5 mcg+100 mcg",31604,,0,
"Trego 2% w/w",12333,,2,
"Trego 2% w/w",12333,,6,
"Trecilon 40 mg/ml",5875,,0,
"Trec 100 mg",21165,,0,
"Triderm 0.01",12413,,0,
"Tricozyl 200 mg/5 ml",10194,,0,
"Tricozyl 400 mg",10193,,0,
"Tricot DS 800 mg+160 mg",9063,,0,
"Tricot (200 mg+40 mg)/5 ml",9064,,0,
"Tricoderma 1%+0.1%",12723,,0,
"Triclean 0.01%+4%+0.05%",26431,,0,
"Tricef 100 mg/5 ml",7665,,0,
"Tricef 200 mg",7664,,0,
"Tricalm 5 mg",5145,,0,
"Tricalm 2 mg",5144,,100,
"Tribrez (5.5 mcg+10.4 mcg+182 mcg)/actuation",31552,,2,
"Tribion (100 mg+100 mg+1 mg)/3 ml",13706,,0,
"Tribion 100 mg+200 mg+200 mcg",13705,,100,
"Triben DS 400 mg",28059,,0,
"Triben 200 mg/5 ml",335,,0,
"Tridopa 50 mg+12.5 mg +200 mg",5127,,60,
"Tridol 100 mg/2 ml",10749,,0,
"Tridol 50 mg",10748,,0,
"Tribcol 2 mg",32851,,0,
"Tribcol 5 mg",32850,,0,
"Tribac 2 gm/vial",8103,,0,
"Tribac 1 gm/vial",8099,,10,
"Tribac 500 mg/vial",8098,,0,
"Tribac 250 mg/vial",8097,,0,
"Tribac 1 gm/vial",8099,,20,
"Tribac 500 mg/vial",8098,,0,
"Tribac 250 mg/vial",8097,,0,
"Triamon 40 mg/ml",3893,,0,
"Triamace 1%+0.1%",12722,,0,
"Triject 250 mg/vial",8107,,0,
"Trihexy 1 mg",30205,,0,
"Trihexy 2 mg/5 ml",25123,,100,
"Trihexy 5 mg",5147,,60,
"Trihexy 2 mg",5146,,64,
"Trihale 25 mcg+62.5 mcg+100 mcg",32605,,0,
"Triginal MR 35 mg",30881,,0,
"Trigger 50 mg",16413,,0,
"Trigent 200 mg",3353,,0,
"Trigal 150 mg",9966,,0,
"Trigal 50 mg",9965,,0,
"Trifol TR 150 mg+0.5 mg+61.8 mg",13316,,0,
"Trifix DS 200 mg/5 ml",18786,,0,
"Trifix 400 mg",18785,,0,
"Trifix 100 mg/5 ml",7667,,0,
"Trifix 200 mg",7666,,0,
"Triject 250 mg/vial",8107,,0,
"Triject 1 gm/vial",8109,,0,
"Triex (30 mg+100 mg+1.25 mg)/5 ml",4155,,0,
"Triject 500 mg/vial",8108,,0,
"Tridyl 50 ml",28627,,2,
"Tridyl 5 mg",28626,,30,
"Tridyl 2 mg",28625,,50,
"Tridosil 500 mg/vial",8705,,0,
"Tridosil 50ml",8704,,3,
"Tridosil 500 mg",8703,,39,
"Tridosil 250 mg",8702,,12,
"Tridopa 150 mg+37.5 mg+200 mg",5129,,40,
"Tridopa 200 mg+50 mg+200 mg",5130,,40,
"Tridopa 100 mg+25 mg+200 mg",5128,,36,
"Trimax 1 gm/vial",8113,,0,
"Trimax 500 mg/vial",8112,,0,
"Trimax 1 gm/vial",8113,,0,
"Trimax 500 mg/vial",8112,,0,
"Trimax 250 mg/vial",8111,,0,
"Trimacontin 60 mg",27029,,0,
"Trimacontin 35 mg",27028,,20,
"Trilon 500 mg",9532,,0,
"Trilock OFT 5 mg",30858,,26,
"Trilock OFT 4 mg",29564,,62,
"Trilock 4 mg/3.5 gm",3855,,42,
"Trilock 10 mg",3854,,69,
"Trilock 5 mg",3853,,56,
"Trilock 4 mg",3852,,28,
"Trilix SR 1.5 mg",2828,,0,
"Trileptal 60 mg/ml",4950,,2,
"Trimotil 100 mg",16728,,0,
"Trimet-MR 35 mg",3141,,12,
"Trimet 20 mg",3140,,0,
"Trimela 0.01%+4%+0.05%",12807,,2,
"Trimcort 0.001",3906,,0,
"Trimcort 40 mg/ml",3894,,0,
"Trimazole 0.01",12400,,0,
"Trimazole 0.01",12400,,0,
"Trimax 2 gm/vial",8117,,0,
"Trileptal 600 mg",4949,,0,
"Trileptal 300 mg",4948,,200,
"Triject 2 gm/vial",8110,,0,
"Triject 1 gm/vial",8109,,0,
"Triject 500 mg/vial",8108,,0,
"Tritace 2.5 mg",2681,,0,
"Trispray 55 mcg/spray",3910,,2,
"Triquin 0.01%+4%+0.05%",20421,,2,
"Triprim DS 800 mg+160 mg",9065,,0,
"Triprim (200 mg+40 mg)/5 ml",9066,,0,
"Triphin 2 gm/vial",8124,,0,
"Triphin 1 gm/vial",8120,,0,
"Triphin 500 mg/vial",8119,,0,
"Triphin 250 mg/vial",8118,,0,
"Triphin 1 gm/vial",8120,,0,
"Triphin 500 mg/vial",8119,,0,
"Triphin 250 mg/vial",8118,,0,
"Triphen (30 mg+100 mg+1.25 mg)/5 ml",4158,,0,
"Trip 10 mg",30554,,0,
"Triozol 1%+0.1%",12724,,0,
"Triovix 150 mg+300 mg+200 mg",16569,,0,
"Tritin 100 mg",16727,,0,
"Tritear 0.2%+0.36%+1%",29831,,0,
"Tritace 5 mg",2682,,0,
"Triokit 30 mg+1000 mg+500 mg",32124,,0,
"Trioclav 200 mg+125 mg",16363,,0,
"Triocim DS 200 mg/5 ml",7673,,4,
"Triocim 100 mg/5 ml",7672,,3,
"Triocim 400 mg",7671,,18,
"Triocim 200 mg",7670,,82,
"Triocef 100 mg/5 ml",7669,,0,
"Triocef 200 mg",7668,,0,
"Trinon 0.0003",30420,,0,
"Trin 5 mg/5 ml",12002,,0,
"Trin 10 mg",12001,,0,
"Trofurit 40 mg",28060,,0,
"Trocer 400 mcg/spray",20779,,0,
"Trocer SR 2.6 mg",3036,,40,
"Trocane 0.8%+5%",30494,,0,
"Trizon 2 gm/vial",8131,,0,
"Trizon 1 gm/vial",8127,,5,
"Trizon 500 mg/vial",8126,,0,
"Trizon 1 gm/vial",8127,,12,
"Trizon 500 mg/vial",8126,,0,
"Trizon 250 mg/vial",8125,,0,
"Trizin 0.0024",26930,,0,
"Trizin 5 mg/5 ml",12024,,0,
"Trizin 10 mg",12007,,0,
"Trizidim 1 gm/vial",7891,,0,
"Trizidim 500 mg/vial",7890,,0,
"Trizidim 250 mg/vial",7889,,0,
"Troniz 500 mg",10241,,0,
"Tromark 10 mg",15402,,0,
"Trolen 25 mg",19658,,0,
"Troket 10 mg",21275,,0,
"Trofurit 20 mg/2 ml",28061,,0,
"Trixotim 325 mg+37.5 mg",32565,,0,
"Trixotim 1 gm/vial",32564,,0,
"Trixim 100 mg/5 ml",18735,,0,
"Trixim 400 mg",18734,,0,
"Trixim 200 mg",18733,,0,
"Trivorin 50 mg",32788,,0,
"Trivorin 200 mg",32787,,0,
"Trivit 6 mg+200 mg+50 mg",25681,,0,
"Trulax 1 mg/5 ml",3598,,0,
"Trugain 0.05",12816,,0,
"Trugain 0.02",12815,,2,
"Trufen 400 mg",11294,,0,
"Trucef DS 80 mg/5 ml",7819,,0,
"Trucef 20 mg/ml",7820,,0,
"Trucef 40 mg/5 ml",7818,,0,
"Trucal 400 mg",28158,,4,
"Trubid 125 mg/5 ml",6757,,0,
"Trubid 500 mg",6756,,0,
"Troy 10 mg",15403,,0,
"Trovastin 5 mg+10 mg",30598,,0,
"Trova 20 mg",1245,,0,
"Trova 10 mg",1244,,75,
"Trospi 20 mg",30108,,0,
"Tropigen Plus 0.8%+5%",16050,,0,
"Trum 3 250 mg/vial",7892,,0,
"Trulicity 1.5 mg/0.5 ml",28949,,0,
"Trulicity 0.75 mg/0.5 ml",28948,,0,
"Tropigen 0.01",16041,,0,
"Tropidil Plus 0.8%+5%",16049,,2,
"Tropidil 0.01",16040,,3,
"Tropicamin 0.01",16039,,2,
"Tropicamin 0.005",16038,,0,
"Tropicamide 0.01",16037,,0,
"Tropicamide 0.005",16036,,0,
"Tropicam 0.01",16035,,0,
"Tropicam 5ml",16034,,1,
"Trophen 5ml eye drops",16047,,1,
"Tropex 18 mcg",26249,,0,
"Tulsi 125 mg/5 ml",30716,,0,
"Tulos 100ml",2408,,4,
"Tulac 3.35 gm/5 ml",2407,,0,
"Tufnil 200 mg",11639,,175,
"Tufmig 200 mg",30109,,0,
"Tufexil 200 mg",32332,,0,
"TTO Thermal",29888,,0,
"TT vax 40 IU/0.5 ml",15253,,6,
"Tryptin 25 mg",629,,370,
"Tryptin 10 mg",628,,611,
"Truzith 200 mg/5 ml",25679,,0,
"Truzith 500 mg",8706,,0,
"Truxil 30 mg+10 mg",444,,50,
"Truso PD 25 mg/ml",18784,,0,
"Truso DS 200 mg/5 ml",7677,,0,
"Truso 50ml",7676,,1,
"Truso 400 mg",7675,,16,
"Truso 200 mg",7674,,14,
"Trusil Plus 0.8%+5%",16051,,0,
"Trusil 0.01",16043,,0,
"Trusil 0.005",16042,,0,
"Trupan 40 mg/vial",2253,,0,
"Trupan 40 mg",2252,,55,
"Trupan 20 mg",2251,,60,
"Trunac 1.2%+0.025%",19413,,0,
